"filename", "language", "JavaScript", "JSON with Comments", "JSON", "Markdown", "XML", "CSS", "HTML", "YAML", "Properties", "Shell Script", "PowerShell", "Ignore", "Docker", "comment", "blank", "total"
"/Users/dylan/Code/web/uni-project/.dockerignore", "Ignore", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/Users/dylan/Code/web/uni-project/.env", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"/Users/dylan/Code/web/uni-project/.eslintrc.js", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/dylan/Code/web/uni-project/.fleet/settings.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/dylan/Code/web/uni-project/.github/workflows/node.js.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 2, 8, 38
"/Users/dylan/Code/web/uni-project/.gitlab-ci.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 4, 9, 33
"/Users/dylan/Code/web/uni-project/Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 7, 18
"/Users/dylan/Code/web/uni-project/README.md", "Markdown", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 32
"/Users/dylan/Code/web/uni-project/docker-compose.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 10, 4, 33
"/Users/dylan/Code/web/uni-project/package-lock.json", "JSON", 0, 0, 16548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16549
"/Users/dylan/Code/web/uni-project/package.json", "JSON", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 58
"/Users/dylan/Code/web/uni-project/run.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"/Users/dylan/Code/web/uni-project/run.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 1, 6
"/Users/dylan/Code/web/uni-project/src/app.js", "JavaScript", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 69
"/Users/dylan/Code/web/uni-project/src/config/config.js", "JavaScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 44
"/Users/dylan/Code/web/uni-project/src/config/eventTypes.js", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7
"/Users/dylan/Code/web/uni-project/src/config/logger.js", "JavaScript", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 54
"/Users/dylan/Code/web/uni-project/src/config/mongo.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 28
"/Users/dylan/Code/web/uni-project/src/config/morgan.js", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 36
"/Users/dylan/Code/web/uni-project/src/config/passport.js", "JavaScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 45
"/Users/dylan/Code/web/uni-project/src/config/redis.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 13
"/Users/dylan/Code/web/uni-project/src/config/resourceTypes.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
"/Users/dylan/Code/web/uni-project/src/config/roles.js", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7
"/Users/dylan/Code/web/uni-project/src/controllers/eventController.js", "JavaScript", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 29, 168
"/Users/dylan/Code/web/uni-project/src/controllers/resourceController.js", "JavaScript", 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 21, 161
"/Users/dylan/Code/web/uni-project/src/controllers/statsController.js", "JavaScript", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 111
"/Users/dylan/Code/web/uni-project/src/controllers/userController.js", "JavaScript", 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 31, 178
"/Users/dylan/Code/web/uni-project/src/frontend/.eslintrc.cjs", "JavaScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/Users/dylan/Code/web/uni-project/src/frontend/cypress.config.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10
"/Users/dylan/Code/web/uni-project/src/frontend/cypress/e2e/cypress.config.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10
"/Users/dylan/Code/web/uni-project/src/frontend/cypress/e2e/cypress/support/commands.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 25
"/Users/dylan/Code/web/uni-project/src/frontend/cypress/e2e/cypress/support/e2e.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 20
"/Users/dylan/Code/web/uni-project/src/frontend/cypress/e2e/eventSpec.cy.js", "JavaScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Users/dylan/Code/web/uni-project/src/frontend/cypress/e2e/homeSpec.cy.js", "JavaScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/Users/dylan/Code/web/uni-project/src/frontend/cypress/e2e/partnersSpec.cy.js", "JavaScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
"/Users/dylan/Code/web/uni-project/src/frontend/cypress/e2e/resourcesSpec.cy.js", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15
"/Users/dylan/Code/web/uni-project/src/frontend/cypress/e2e/spec.cy.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/dylan/Code/web/uni-project/src/frontend/cypress/fixtures/example.json", "JSON", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
